Publisher Name,Publisher Registry Id,Contacts (with valid data),Location Details (with valid data),Geographic Coordinates (with valid data),DAC Sectors (with valid data),Capital Spend (with valid data),Activity Documents (with valid data),Aid Type (with valid data),Recipient Language (with valid data),Result/ Indicator (with valid data),Average (with valid data),Contacts (with any data),Location Details (with any data),Geographic Coordinates (with any data),DAC Sectors (with any data),Capital Spend (with any data),Activity Documents (with any data),Aid Type (with any data),Recipient Language (with any data),Result/ Indicator (with any data),Average (with any data)
"Association for Prevention of Septic Abortion, Bangladesh (BAPSA)",bapsa,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Association for Progressive Communication,apc,4.166666666666666,0.0,0.0,100.0,0.0,0.0,100.0,61.904761904761905,95.83333333333334,40.211640211640216,4.166666666666666,0.0,0.0,100.0,0.0,0.0,100.0,61.904761904761905,95.83333333333334,40.211640211640216
Association for Reproductive and Family Health,arfh,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Association for Women's Rights in Development (AWID),awid,66.66666666666666,0.0,0.0,100.0,0.0,0.0,100.0,-,66.66666666666666,37.03703703703703,66.66666666666666,0.0,0.0,100.0,0.0,0.0,100.0,-,66.66666666666666,37.03703703703703
Association of Commonwealth Universities,acu,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Association pour la Promotion de l'Education et de la Formation à l'Etranger,apefe,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Atos IT Services Ltd,atosuk,0.0,0.0,0.0,100.0,0.0,100.0,0.0,33.33333333333333,0.0,25.925925925925924,0.0,0.0,0.0,100.0,0.0,100.0,0.0,33.33333333333333,0.0,25.925925925925924
Atradius Dutch State Business,adsb,0.0,0.0,0.0,98.79518072289156,0.0,0.0,100.0,43.90243902439025,0.0,26.96640219414242,0.0,0.0,0.0,98.79518072289156,0.0,0.0,100.0,43.90243902439025,0.0,26.96640219414242
Auschwitz Institute for the Prevention of Genocide and Mass Atrocities,aipr,87.5,0.0,0.0,100.0,0.0,0.0,100.0,75.0,0.0,40.27777777777778,87.5,0.0,0.0,100.0,0.0,0.0,100.0,75.0,0.0,40.27777777777778
Australia - Department of  Foreign Affairs and Trade,ausgov,100.0,0.0,0.0,99.90850869167429,100.0,4.300091491308326,100.0,48.21591948764868,0.0,50.26939107451459,100.0,0.0,0.0,100.0,100.0,4.300091491308326,100.0,48.21591948764868,0.0,50.27955677543966
Auto-Développement Afrique (ADA),ada,100.0,0.0,0.0,100.0,0.0,100.0,100.0,-,0.0,44.44444444444444,100.0,0.0,0.0,100.0,0.0,100.0,100.0,-,0.0,44.44444444444444
Autre Terre asbl,a-t,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
AUXFIN Burundi,auxfinbi,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Avanti Communications Plc,ava_admin,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,22.22222222222222,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,22.22222222222222
Avocats Sans Frontières,asf,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,77.77777777777777,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,77.77777777777777
AVSI FOUNDATION IN UGANDA,avsi_uganda,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
AVSI South Sudan,avsi-ssd,100.0,100.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,55.55555555555556,100.0,100.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,55.55555555555556
AVT-L Association of Victims of Terrorism Lebanon,avt-l,0.0,0.0,0.0,100.0,0.0,0.0,0.0,-,0.0,11.11111111111111,0.0,0.0,0.0,100.0,0.0,0.0,0.0,-,0.0,11.11111111111111
AWEPA,awepa,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Babawatoto Centre For Children and Youth,bawacecy-tz,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,22.22222222222222,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,22.22222222222222
Backward Society Education (BASE),base_22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,2.7777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,2.7777777777777777
Balloon Ventures Foundation,bvf,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,0.0,55.55555555555556,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,0.0,55.55555555555556
Bangladesh Business and Disability Network,bbdn,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111
Bangladesh Nari Progati Sangha,bnps,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Bangladesh Primary Care Respiratory Society,bpcrs,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Bangladesh Youth Leadership Center,bylc,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,11.11111111111111,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,11.11111111111111
Bani Abdurrahman Wahid Foundation (YBAW),ybawahid,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,33.333333333333336,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,33.333333333333336
BANQUE OUEST AFRICAINE DE DEVELOPPEMENT,boadiita,0.0,0.0,0.0,100.0,0.0,0.0,100.0,94.44444444444444,0.0,32.71604938271605,0.0,0.0,0.0,100.0,0.0,0.0,100.0,94.44444444444444,0.0,32.71604938271605
BasicNeeds,basicneeds,0.0,0.0,0.0,40.0,0.0,0.0,100.0,75.0,0.0,23.88888888888889,0.0,0.0,0.0,100.0,0.0,0.0,100.0,75.0,0.0,30.555555555555557
Baylor College of Medicine Children's Foundation Malawi,bcm-cf,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
BBC Media Action,bbcmediaaction,100.0,0.0,0.0,100.0,0.0,5.88235294117647,0.0,50.0,0.0,28.431372549019606,100.0,0.0,0.0,100.0,0.0,5.88235294117647,0.0,50.0,0.0,28.431372549019606
BDO LLP,bdo,0.0,100.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,33.333333333333336,0.0,100.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,33.333333333333336
Bees Abroad UK,bauk,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Bees for Development Trust,beesfordevelopment,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Behavioural Insights Team,bit,0.0,0.0,0.0,100.0,0.0,0.0,0.0,-,0.0,11.11111111111111,0.0,0.0,0.0,100.0,0.0,0.0,0.0,-,0.0,11.11111111111111
Belgian development agency (Enabel),enabel,100.0,100.0,100.0,100.0,0.0,100.0,100.0,75.80645161290323,0.0,75.08960573476702,100.0,100.0,100.0,100.0,0.0,100.0,100.0,75.80645161290323,0.0,75.08960573476702
Belgian Development Cooperation,be-dgd,100.0,13.7524557956778,13.7524557956778,97.64243614931237,0.0,64.04715127701375,98.82121807465619,26.143790849673206,0.0,46.01772310466791,100.0,13.7524557956778,13.7524557956778,100.0,0.0,78.7819253438114,98.82121807465619,26.143790849673206,0.0,47.91687176216627
Benelux Afro Center,bac,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Berytech Foundation,berytech,0.0,0.0,0.0,100.0,100.0,0.0,0.0,-,0.0,22.22222222222222,0.0,0.0,0.0,100.0,100.0,0.0,0.0,-,0.0,22.22222222222222
Beweging voor Internationale Solidariteit - Mouvement pour la Solidarité Internationale,bismsi,100.0,0.0,0.0,100.0,0.0,100.0,100.0,-,0.0,44.44444444444444,100.0,0.0,0.0,100.0,0.0,100.0,100.0,-,0.0,44.44444444444444
Bibliothèques Sans Frontières,bsf1,0.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,50.0,38.888888888888886,0.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,50.0,38.888888888888886
Bill & Melinda Gates Foundation,bmgf,100.0,100.0,0.0,100.0,100.0,100.0,100.0,65.87052168447516,0.0,73.98561352049724,100.0,100.0,0.0,100.0,100.0,100.0,100.0,65.87052168447516,0.0,73.98561352049724
Bioclimate Research and Development,bioclimate,0.0,0.0,0.0,33.33333333333333,0.0,0.0,0.0,33.33333333333333,0.0,7.4074074074074066,0.0,0.0,0.0,33.33333333333333,0.0,0.0,0.0,33.33333333333333,0.0,7.4074074074074066
Blue Ventures Conservation,blueventures,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Bond,bond,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
BoP Innovation Center,bopinc,100.0,0.0,0.0,100.0,0.0,50.0,100.0,-,100.0,50.0,100.0,0.0,0.0,100.0,0.0,50.0,100.0,-,100.0,50.0
BOS+ tropen,bos_plus_tropen,100.0,85.71428571428571,85.71428571428571,100.0,0.0,7.142857142857142,100.0,76.92307692307693,92.85714285714286,72.03907203907205,100.0,85.71428571428571,85.71428571428571,100.0,0.0,7.142857142857142,100.0,76.92307692307693,92.85714285714286,72.03907203907205
Boston University,bu-carbx-admin,0.0,0.0,0.0,93.75,0.0,0.0,0.0,68.75,0.0,18.055555555555557,0.0,0.0,0.0,93.75,0.0,0.0,0.0,68.75,0.0,18.055555555555557
Both ENDS,bothends,33.33333333333333,0.0,0.0,100.0,0.0,33.33333333333333,100.0,0.0,66.66666666666666,37.03703703703703,33.33333333333333,0.0,0.0,100.0,0.0,33.33333333333333,100.0,0.0,66.66666666666666,37.03703703703703
BRAC,brac_admin2,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,22.22222222222222,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,22.22222222222222
BRAC International,bracintl,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,22.22222222222222,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,22.22222222222222
BRAC UK,bracuk,0.0,0.0,0.0,100.0,0.0,0.0,0.0,57.14285714285714,0.0,17.46031746031746,0.0,0.0,0.0,100.0,0.0,0.0,0.0,57.14285714285714,0.0,17.46031746031746
BRAC University,bu,0.0,0.0,0.0,40.0,0.0,0.0,0.0,-,0.0,4.444444444444445,0.0,0.0,0.0,40.0,0.0,0.0,0.0,-,0.0,4.444444444444445
Brigham and Women's Hospital,bwh,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
British & Irish Agencies Afghanistan Group,baag,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
British Asian Trust,b_a_t,50.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,27.77777777777778,50.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,27.77777777777778
British Council,britishcouncil,96.7741935483871,83.87096774193549,70.96774193548387,100.0,0.0,0.0,100.0,20.833333333333336,0.0,52.49402628434886,96.7741935483871,83.87096774193549,83.87096774193549,100.0,0.0,0.0,100.0,20.833333333333336,0.0,53.927718040621265
British International Investment plc,bii,100.0,0.0,0.0,100.0,0.0,0.0,100.0,76.40449438202246,0.0,41.822721598002495,100.0,0.0,0.0,100.0,0.0,0.0,100.0,76.40449438202246,0.0,41.822721598002495
British Red Cross,gb-chc-220949,100.0,21.25,0.0,100.0,0.0,0.0,100.0,38.23529411764706,0.0,39.942810457516345,100.0,21.25,0.0,100.0,0.0,0.0,100.0,38.23529411764706,0.0,39.942810457516345
Broederlijk Delen,bd,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Brujula Comunicaciones Estrategicas SAS,brujula,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Brulocalis,brulocalis,66.66666666666666,50.0,50.0,100.0,0.0,16.666666666666664,100.0,66.66666666666666,50.0,55.55555555555556,66.66666666666666,50.0,50.0,100.0,0.0,16.666666666666664,100.0,66.66666666666666,50.0,55.55555555555556
BSR,bsr_admin,0.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,0.0,33.333333333333336,0.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,0.0,33.333333333333336
Bucks Community NGO,bucksfarm,0.0,0.0,0.0,100.0,0.0,0.0,0.0,-,0.0,11.11111111111111,0.0,0.0,0.0,100.0,0.0,0.0,0.0,-,0.0,11.11111111111111
Build Africa,buildafrica,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Burns Violence Survivors - Nepal,bvs-nepal,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Burundi Leadership Training Programme,bltp,100.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,50.0,38.888888888888886,100.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,50.0,38.888888888888886
Business in the Community,bitc,100.0,0.0,0.0,100.0,0.0,0.0,0.0,-,0.0,22.22222222222222,100.0,0.0,0.0,100.0,0.0,0.0,0.0,-,0.0,22.22222222222222
Business Watch Indonesia,bwi,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,33.333333333333336,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,33.333333333333336
C40 Cities Climate Leadership Group,c40cities,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,22.22222222222222,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,22.22222222222222
CABI,cabi,100.0,0.0,0.0,100.0,0.0,50.0,100.0,50.0,50.0,50.0,100.0,0.0,0.0,100.0,0.0,50.0,100.0,50.0,50.0,50.0
Camfed International,camfed,33.33333333333333,0.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,37.03703703703704,33.33333333333333,0.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,37.03703703703704
Canada - Global Affairs Canada | Affaires mondiales Canada,gac-amc,100.0,75.83025830258303,17.89667896678967,100.0,10.14760147601476,100.0,99.90774907749078,47.10144927536232,96.30996309963099,71.91041113309683,100.0,75.83025830258303,75.83025830258303,100.0,10.14760147601476,100.0,99.90774907749078,47.10144927536232,96.30996309963099,78.34747550374055
Canada - International Development Research Centre/Centre de recherches pour le développement international,idrccrdi,100.0,0.0,0.0,98.812514272665,0.0,0.0,100.0,59.06886517943744,0.0,39.764597716900276,100.0,0.0,0.0,100.0,0.0,0.0,100.0,59.06886517943744,0.0,39.89654057549305
Canada Department of Finance / Ministère des Finances Canada,finance_canada,100.0,0.0,0.0,100.0,100.0,63.63636363636363,100.0,0.0,90.9090909090909,61.61616161616161,100.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,90.9090909090909,65.65656565656565
CANADEM,canadem,92.3076923076923,0.0,0.0,100.0,0.0,0.0,100.0,100.0,0.0,43.58974358974359,92.3076923076923,0.0,0.0,100.0,0.0,0.0,100.0,100.0,0.0,43.58974358974359
Canon Collins Trust,canoncollinstrust,100.0,0.0,0.0,100.0,0.0,100.0,100.0,100.0,0.0,55.55555555555556,100.0,0.0,0.0,100.0,0.0,100.0,100.0,100.0,0.0,55.55555555555556
CAPABUILD,capabui,0.0,0.0,0.0,100.0,0.0,0.0,0.0,55.55555555555556,0.0,17.28395061728395,0.0,0.0,0.0,100.0,0.0,0.0,0.0,55.55555555555556,0.0,17.28395061728395
Carbon Trust (Beijing) Consulting Limited,ctbeijing,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Carbon Trust Advisory Ltd,carbontrustadvisory,100.0,0.0,0.0,100.0,0.0,100.0,100.0,-,0.0,44.44444444444444,100.0,0.0,0.0,100.0,0.0,100.0,100.0,-,0.0,44.44444444444444
Cardno Emerging Markets,cardnoem,100.0,0.0,0.0,100.0,0.0,100.0,100.0,100.0,0.0,55.55555555555556,100.0,0.0,0.0,100.0,0.0,100.0,100.0,100.0,0.0,55.55555555555556
CARE BENIN/TOGO,carebenintogo,0.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,33.333333333333336,0.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,33.333333333333336
CARE Danmark Fonden for Frivillig Ulandsbistand,12921047,0.0,0.0,0.0,100.0,0.0,0.0,50.0,100.0,0.0,27.77777777777778,0.0,0.0,0.0,100.0,0.0,0.0,50.0,100.0,0.0,27.77777777777778
CARE International Afghanistan,ciafg,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
CARE international foundation Switzerland in Sudan,cis,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
CARE International in Zimbabwe,ciz,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
CARE International UK,ciuk,0.0,0.0,0.0,100.0,0.0,0.36363636363636365,100.0,0.0,0.0,22.262626262626263,0.0,0.0,0.0,100.0,0.0,0.36363636363636365,100.0,0.0,0.0,22.262626262626263
CARE Nederland,carenederland,0.0,0.0,0.0,100.0,0.0,0.0,100.0,25.0,65.0,32.22222222222222,0.0,0.0,0.0,100.0,0.0,0.0,100.0,25.0,65.0,32.22222222222222
CARE Nepal,cnepal,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
CARE SOMALIA,csom1,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,22.22222222222222,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,22.22222222222222
Carers Worldwide,cww,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Caribbean Development Bank (CDB),caribank,15.384615384615385,0.0,0.0,92.3076923076923,0.0,0.0,0.0,92.3076923076923,0.0,22.22222222222222,15.384615384615385,0.0,0.0,92.3076923076923,0.0,0.0,0.0,92.3076923076923,0.0,22.22222222222222
Caritas Denmark,caritas_denmark,100.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,33.333333333333336,100.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,33.333333333333336
Caritas Finland,caritasfin,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Caritas International (Belgium),cibe,100.0,77.77777777777779,77.77777777777779,100.0,0.0,88.88888888888889,100.0,85.71428571428571,77.77777777777779,78.65961199294533,100.0,77.77777777777779,77.77777777777779,100.0,0.0,88.88888888888889,100.0,85.71428571428571,77.77777777777779,78.65961199294533
Caritas Serbia,caritas_serbia,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
CARPO - Center for Applied Research in Partnership with the Orient,carpo,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Catholic Agency For Overseas Development (CAFOD),cafod,100.0,0.0,0.0,100.0,0.0,0.0,100.0,43.82022471910113,0.0,38.20224719101124,100.0,0.0,0.0,100.0,0.0,0.0,100.0,43.82022471910113,0.0,38.20224719101124
Catholic Relief Services,crs,100.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,33.333333333333336,100.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,33.333333333333336
CDA Collaborative Learning Projects,cda,100.0,0.0,0.0,100.0,0.0,25.0,25.0,100.0,0.0,38.888888888888886,100.0,0.0,0.0,100.0,0.0,25.0,25.0,100.0,0.0,38.888888888888886
CDAC Network,cdacnetwork,0.0,0.0,0.0,100.0,0.0,50.0,25.0,0.0,0.0,19.444444444444443,0.0,0.0,0.0,100.0,0.0,50.0,25.0,0.0,0.0,19.444444444444443
CDP Worldwide,cdp,0.0,0.0,0.0,16.666666666666664,0.0,0.0,0.0,16.666666666666664,0.0,3.7037037037037033,0.0,0.0,0.0,16.666666666666664,0.0,0.0,0.0,16.666666666666664,0.0,3.7037037037037033
Cecily's Fund,cecily,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,22.22222222222222,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,22.22222222222222
Center for Church-Based Development,cku,0.0,0.0,0.0,100.0,0.0,0.0,0.6451612903225806,0.0,0.0,11.18279569892473,0.0,0.0,0.0,100.0,0.0,0.0,0.6451612903225806,0.0,0.0,11.18279569892473
Center for Civilians in Conflict,civic_admin,100.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,100.0,55.55555555555556,100.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,100.0,55.55555555555556
Center for Development and Integration,cdi_vn_2021,100.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,100.0,44.44444444444444,100.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,100.0,44.44444444444444
Center for International Legal Cooperation (CILC),cilc,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,22.22222222222222,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,22.22222222222222
Center for International Studies and Cooperation,ceci,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Center for Participation and Development,cpd_2021,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,22.22222222222222,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,22.22222222222222
Center for Research on Environment Health and Population Activities (CREHPA),crehpa,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,44.44444444444444,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,44.44444444444444
"Center for Research, Evaluation Resources and Development (CRERD)",crerd_ng,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,22.22222222222222,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,22.22222222222222
Centre des Etudes Méditerranéennes et Internationales,cemi,100.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,100.0,44.44444444444444,100.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,100.0,44.44444444444444
Centre Diocésain de Communication de Ouahigouya,cdc_ohg,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,88.88888888888889,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,88.88888888888889
Centre For Citizens With Disabilities,ccdnigeria,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Centre for Economic Policy Research,cepr,100.0,0.0,0.0,100.0,0.0,0.0,0.0,-,0.0,22.22222222222222,100.0,0.0,0.0,100.0,0.0,0.0,0.0,-,0.0,22.22222222222222
Centre for Economic Strategy Ukraine,ces-ua,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Centre for Environment Human Rights and Development,cehrd1,0.0,0.0,0.0,33.33333333333333,0.0,0.0,0.0,100.0,0.0,14.814814814814813,0.0,0.0,0.0,33.33333333333333,0.0,0.0,0.0,100.0,0.0,14.814814814814813
Centre for Humanitarian Dialogue (HD Centre),hdcentre,100.0,0.0,0.0,100.0,0.0,100.0,100.0,-,100.0,55.55555555555556,100.0,0.0,0.0,100.0,0.0,100.0,100.0,-,100.0,55.55555555555556
Centre for Indian Knowledge Systems,ciks,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,55.55555555555556,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,55.55555555555556
"Centre for Injury Prevention and Research, Bangladesh (CIPRB)",ciprb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Centre for Legal Research and Development,clerd-prpi,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Centre for Policy Dialogue,cpd,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Centre for Rights Education and Awareness,creawkenya,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,33.333333333333336,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,33.333333333333336
Centre for the Study of Adolescence,csa-kenya,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Centre International de Développement et de Recherche,cidr,0.0,0.0,0.0,100.0,0.0,100.0,100.0,100.0,100.0,55.55555555555556,0.0,0.0,0.0,100.0,0.0,100.0,100.0,100.0,100.0,55.55555555555556
Centre National de Coopération au Développement (CNCD-11.11.11),cncd,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Centre Tricontinental - CETRI,ct-admin,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Centro de Aprendizagem e Capacitação da Sociedade Civil,cesc,100.0,100.0,0.0,100.0,0.0,100.0,100.0,0.0,100.0,66.66666666666667,100.0,100.0,0.0,100.0,0.0,100.0,100.0,0.0,100.0,66.66666666666667
Centro de Promocion y Defensa de los Derechos Sexuales y Reproductivos,promsex,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Cesvi,cesvi,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111
CGIAR,cgiar,100.0,97.8786383818451,0.0,100.0,100.0,0.0,0.0,46.77197802197802,0.0,49.40562404486924,100.0,97.8786383818451,0.0,100.0,100.0,0.0,7.992106561420818,46.77197802197802,0.0,50.29363588502711
Chama cha Uzazi na Malezi Bora Tanzania (UMATI),umati,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Chance for Childhood,chanceforchildhood,0.0,0.0,0.0,100.0,0.0,0.0,100.0,71.42857142857143,0.0,30.15873015873016,0.0,0.0,0.0,100.0,0.0,0.0,100.0,71.42857142857143,0.0,30.15873015873016
Charity Projects Ltd (Comic Relief),cprojects,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Chaîne de l'Espoir Belgique / Keten van Hoop België / Chain of Hope Belgium,cdeb-kvhb_admin,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
CHEKA SANA TANZANIA,cst,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Chemonics International Inc.,chemonics,100.0,0.0,0.0,100.0,0.0,71.42857142857143,100.0,28.57142857142857,0.0,44.44444444444444,100.0,0.0,0.0,100.0,0.0,71.42857142857143,100.0,28.57142857142857,0.0,44.44444444444444
Cheshire Services Uganda,csu,100.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,100.0,55.55555555555556,100.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,100.0,55.55555555555556
Child-to-Child,ctc,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Child.org,child-dot_org,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
ChildFund International,childfund,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
ChildHope UK,childhopeuk,66.66666666666666,33.33333333333333,33.33333333333333,66.66666666666666,0.0,33.33333333333333,100.0,100.0,0.0,48.148148148148145,66.66666666666666,33.33333333333333,33.33333333333333,66.66666666666666,0.0,33.33333333333333,100.0,100.0,0.0,48.148148148148145
